! FILETYPE CSV
! VERSION 2.0,1
! TIMESTAMP Wednesday, 23 January 2019 10:21:11
! TIMEZONE 
! NAME Keysight Technologies
! MODEL N9952A
! SERIAL MY57201149
! FIRMWARE_VERSION A.10.01
! VF, 0.749
! Media, Coax
! IF_BW, 10000
! Output_Power_Mode, High
! Output_Power_Level, -15
! Cable_Loss, 0.00  dB/m
! DTF_Frequency_Mode, Bandpass
! DTF_Start_Frequency, 11281333130
! DTF_Stop_Frequency, 38718966870
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 0035569774
! CORRECTION1 Rdy
! DATA Dist,Distance to Fault
! DIST UNIT Meters
! DATA UNIT dB
BEGIN
0,32.6381778921199
0.004,32.1832582285563
0.008,32.3810846116758
0.012,32.6930301669705
0.016,33.0703918152282
0.02,33.8083132846347
0.024,34.7677850945858
0.028,35.9077453553061
0.032,36.8853433499699
0.036,38.6465317502547
0.04,40.2673197640413
0.044,41.4368820879393
0.048,41.8248616003435
0.052,42.0548227090321
0.056,43.9129125077892
0.06,47.4173465984678
0.064,49.8523412253213
0.068,52.37604994115
0.072,54.0706132722955
0.076,55.7634851700822
0.08,57.2313228200725
0.084,58.9069294008887
0.0880000000000001,60.9470297531145
0.0920000000000001,62.6017657150694
0.0960000000000001,63.5829884681978
0.1,65.1569587656098
0.104,66.3355566443247
0.108,67.7085060642292
0.112,67.9107528664041
0.116,67.634612460232
0.12,66.8427986846217
0.124,67.5513993568242
0.128,67.4383067437988
0.132,67.7759551695461
0.136,68.8596606793362
0.14,69.4455413447778
0.144,69.1150693301246
0.148,68.2263200001754
0.152,68.2504458571533
0.156,68.0424341500131
0.16,67.1339789207487
0.164,66.6326035770568
0.168,66.3441110852545
0.172,66.4865901254674
0.176,66.4532590801089
0.18,66.3494067811793
0.184,66.7339308149104
0.188,66.9486498600122
0.192,67.1875268172633
0.196,66.5424814842441
0.2,67.3632884342776
0.204,67.5146727594891
0.208,67.4056363557415
0.212,67.0185893069742
0.216,67.293127545843
0.22,67.8083542506157
0.224,67.8697412206889
0.228,67.3143303713958
0.232,67.5534345021778
0.236,67.6818286620883
0.24,67.4359230870652
0.244,66.4418842586693
0.248,66.0972006005141
0.252,66.3009643271743
0.256,66.4300898447187
0.26,65.7143737490533
0.264,65.7846202811606
0.268,65.9144438374642
0.272,66.1531678695974
0.276,66.9942649972863
0.28,67.062996841812
0.284,66.9567911561753
0.288,67.1119964458962
0.292,67.2958734896922
0.296,67.6823454915515
0.3,67.8713410353507
