Date,High,Low,Open,Close,Volume,Adj Close
2019-02-01,1.1200000047683716,1.090000033378601,1.090000033378601,1.090000033378601,112800,1.090000033378601
2019-02-04,1.1299999952316284,1.100000023841858,1.100000023841858,1.1200000047683716,77700,1.1200000047683716
2019-02-05,1.1299999952316284,1.090000033378601,1.1299999952316284,1.1200000047683716,141600,1.1200000047683716
2019-02-06,1.1299999952316284,1.090000033378601,1.1299999952316284,1.090000033378601,40900,1.090000033378601
2019-02-07,1.1299999952316284,1.090000033378601,1.1100000143051147,1.1299999952316284,83300,1.1299999952316284
2019-02-08,1.1299999952316284,1.1100000143051147,1.1299999952316284,1.1299999952316284,51100,1.1299999952316284
2019-02-11,1.1299999952316284,1.100000023841858,1.1299999952316284,1.1299999952316284,33400,1.1299999952316284
2019-02-12,1.1200000047683716,1.100000023841858,1.1200000047683716,1.1100000143051147,16100,1.1100000143051147
2019-02-13,1.1299999952316284,1.100000023841858,1.100000023841858,1.1299999952316284,102500,1.1299999952316284
2019-02-14,1.1699999570846558,1.1299999952316284,1.1299999952316284,1.1399999856948853,295000,1.1399999856948853
2019-02-15,1.1399999856948853,1.1100000143051147,1.1299999952316284,1.1399999856948853,133500,1.1399999856948853
2019-02-18,1.1399999856948853,1.1200000047683716,1.1399999856948853,1.1200000047683716,42900,1.1200000047683716
2019-02-19,1.149999976158142,1.1100000143051147,1.149999976158142,1.1299999952316284,33400,1.1299999952316284
2019-02-20,1.1399999856948853,1.100000023841858,1.1399999856948853,1.100000023841858,47600,1.100000023841858
2019-02-21,1.1299999952316284,1.100000023841858,1.1100000143051147,1.1200000047683716,30200,1.1200000047683716
2019-02-22,1.1200000047683716,1.100000023841858,1.1100000143051147,1.1100000143051147,23300,1.1100000143051147
2019-02-25,1.1299999952316284,1.1100000143051147,1.1100000143051147,1.1200000047683716,87000,1.1200000047683716
2019-02-26,1.149999976158142,1.1100000143051147,1.1200000047683716,1.149999976158142,52700,1.149999976158142
2019-02-27,1.149999976158142,1.1200000047683716,1.149999976158142,1.1299999952316284,131000,1.1299999952316284
2019-02-28,1.149999976158142,1.1200000047683716,1.1200000047683716,1.1200000047683716,84200,1.1200000047683716
2019-03-01,1.149999976158142,1.1200000047683716,1.1299999952316284,1.1299999952316284,49900,1.1299999952316284
2019-03-06,1.1399999856948853,1.1100000143051147,1.1200000047683716,1.1100000143051147,53500,1.1100000143051147
2019-03-07,1.149999976158142,1.1100000143051147,1.1100000143051147,1.1299999952316284,63200,1.1299999952316284
2019-03-08,1.1299999952316284,1.100000023841858,1.1200000047683716,1.1200000047683716,84000,1.1200000047683716
2019-03-11,1.1299999952316284,1.100000023841858,1.1200000047683716,1.1200000047683716,47600,1.1200000047683716
2019-03-12,1.1299999952316284,1.1100000143051147,1.1200000047683716,1.1200000047683716,34100,1.1200000047683716
2019-03-13,1.1299999952316284,1.1100000143051147,1.1200000047683716,1.1299999952316284,86400,1.1299999952316284
2019-03-14,1.1299999952316284,1.1100000143051147,1.1299999952316284,1.1200000047683716,70800,1.1200000047683716
2019-03-15,1.1299999952316284,1.1100000143051147,1.1200000047683716,1.1100000143051147,51300,1.1100000143051147
2019-03-18,1.1299999952316284,1.100000023841858,1.1200000047683716,1.100000023841858,160200,1.100000023841858
2019-03-19,1.1200000047683716,1.100000023841858,1.1200000047683716,1.1200000047683716,45400,1.1200000047683716
2019-03-20,1.1200000047683716,1.100000023841858,1.1200000047683716,1.100000023841858,68400,1.100000023841858
2019-03-21,1.1100000143051147,1.090000033378601,1.100000023841858,1.100000023841858,151200,1.100000023841858
2019-03-22,1.1200000047683716,1.090000033378601,1.1100000143051147,1.090000033378601,421100,1.090000033378601
2019-03-25,1.1200000047683716,1.0800000429153442,1.1200000047683716,1.1100000143051147,30600,1.1100000143051147
2019-03-26,1.1200000047683716,1.090000033378601,1.1100000143051147,1.1200000047683716,297500,1.1200000047683716
2019-03-27,1.1200000047683716,1.0800000429153442,1.1200000047683716,1.090000033378601,196900,1.090000033378601
2019-03-28,1.090000033378601,1.0700000524520874,1.090000033378601,1.0700000524520874,152400,1.0700000524520874
2019-03-29,1.090000033378601,1.059999942779541,1.090000033378601,1.090000033378601,425200,1.090000033378601
2019-04-01,1.090000033378601,1.0499999523162842,1.0700000524520874,1.0700000524520874,620900,1.0700000524520874
2019-04-02,1.0700000524520874,1.0399999618530273,1.0700000524520874,1.0700000524520874,387800,1.0700000524520874
2019-04-03,1.0800000429153442,1.059999942779541,1.0700000524520874,1.059999942779541,33400,1.059999942779541
2019-04-04,1.0800000429153442,1.0499999523162842,1.0700000524520874,1.059999942779541,12600,1.059999942779541
2019-04-05,1.0800000429153442,1.059999942779541,1.0800000429153442,1.059999942779541,25300,1.059999942779541
2019-04-08,1.0800000429153442,1.0499999523162842,1.0800000429153442,1.059999942779541,45000,1.059999942779541
2019-04-09,1.0800000429153442,1.0499999523162842,1.0700000524520874,1.0499999523162842,10300,1.0499999523162842
2019-04-10,1.0800000429153442,1.0499999523162842,1.059999942779541,1.0700000524520874,9300,1.0700000524520874
2019-04-11,1.0800000429153442,1.0499999523162842,1.0800000429153442,1.059999942779541,19100,1.059999942779541
2019-04-12,1.0800000429153442,1.0499999523162842,1.0800000429153442,1.0499999523162842,52000,1.0499999523162842
2019-04-15,1.059999942779541,1.0499999523162842,1.059999942779541,1.0499999523162842,130400,1.0499999523162842
2019-04-16,1.0700000524520874,1.0499999523162842,1.0499999523162842,1.0700000524520874,21200,1.0700000524520874
2019-04-17,1.090000033378601,1.0499999523162842,1.059999942779541,1.059999942779541,293400,1.059999942779541
2019-04-18,1.059999942779541,1.0499999523162842,1.0499999523162842,1.059999942779541,166500,1.059999942779541
2019-04-22,1.0800000429153442,1.0499999523162842,1.0800000429153442,1.0700000524520874,57400,1.0700000524520874
2019-04-23,1.0700000524520874,1.0499999523162842,1.0700000524520874,1.0700000524520874,10500,1.0700000524520874
2019-04-24,1.0800000429153442,1.0499999523162842,1.0499999523162842,1.059999942779541,20500,1.059999942779541
2019-04-25,1.090000033378601,1.059999942779541,1.0800000429153442,1.0700000524520874,32700,1.0700000524520874
2019-04-26,1.0700000524520874,1.0499999523162842,1.059999942779541,1.0499999523162842,56800,1.0499999523162842
2019-04-29,1.0700000524520874,1.0499999523162842,1.0499999523162842,1.059999942779541,8800,1.059999942779541
2019-04-30,1.0700000524520874,1.0499999523162842,1.0499999523162842,1.0700000524520874,15200,1.0700000524520874
2019-05-02,1.090000033378601,1.0700000524520874,1.0800000429153442,1.0700000524520874,4400,1.0700000524520874
2019-05-03,1.0800000429153442,1.0499999523162842,1.0700000524520874,1.059999942779541,19400,1.059999942779541
