Date,High,Low,Open,Close,Volume,Adj Close
2019-01-02,2.6500000953674316,2.440000057220459,2.5,2.619999885559082,383900,2.619999885559082
2019-01-03,2.8499999046325684,2.609999895095825,2.619999885559082,2.7699999809265137,267500,2.7699999809265137
2019-01-04,2.990000009536743,2.7300000190734863,2.7799999713897705,2.990000009536743,266800,2.990000009536743
2019-01-07,2.9800000190734863,2.8299999237060547,2.880000114440918,2.9000000953674316,111500,2.9000000953674316
2019-01-08,2.9600000381469727,2.7300000190734863,2.9000000953674316,2.9600000381469727,182600,2.9600000381469727
2019-01-09,3.0999999046325684,2.930000066757202,2.9600000381469727,3.009999990463257,296300,3.009999990463257
2019-01-10,3.049999952316284,2.940000057220459,3.0399999618530273,3.0,126200,3.0
2019-01-11,3.0199999809265137,2.940000057220459,3.0,2.940000057220459,98600,2.940000057220459
2019-01-14,3.0999999046325684,2.7899999618530273,2.940000057220459,3.0999999046325684,270400,3.0999999046325684
2019-01-15,3.0999999046325684,2.9700000286102295,3.0999999046325684,2.9700000286102295,57500,2.9700000286102295
2019-01-16,3.0,2.930000066757202,2.9700000286102295,2.940000057220459,56700,2.940000057220459
2019-01-17,2.950000047683716,2.869999885559082,2.9100000858306885,2.9000000953674316,106100,2.9000000953674316
2019-01-18,2.950000047683716,2.869999885559082,2.869999885559082,2.890000104904175,58400,2.890000104904175
2019-01-21,2.890000104904175,2.8299999237060547,2.890000104904175,2.869999885559082,41500,2.869999885559082
2019-01-22,2.9000000953674316,2.799999952316284,2.869999885559082,2.890000104904175,72300,2.890000104904175
2019-01-23,3.0299999713897705,2.8299999237060547,2.859999895095825,2.9000000953674316,1624000,2.9000000953674316
2019-01-24,2.990000009536743,2.869999885559082,2.9700000286102295,2.869999885559082,122200,2.869999885559082
2019-01-28,2.869999885559082,2.799999952316284,2.869999885559082,2.799999952316284,54800,2.799999952316284
2019-01-29,2.859999895095825,2.7300000190734863,2.799999952316284,2.7699999809265137,96900,2.7699999809265137
2019-01-30,2.8399999141693115,2.740000009536743,2.7699999809265137,2.75,129000,2.75
2019-01-31,2.869999885559082,2.700000047683716,2.759999990463257,2.700000047683716,141100,2.700000047683716
2019-02-01,2.75,2.630000114440918,2.75,2.6500000953674316,107000,2.6500000953674316
2019-02-04,2.7699999809265137,2.6600000858306885,2.6700000762939453,2.75,84500,2.75
2019-02-05,2.809999942779541,2.75,2.75,2.7699999809265137,75000,2.7699999809265137
2019-02-06,2.759999990463257,2.619999885559082,2.740000009536743,2.6500000953674316,75100,2.6500000953674316
2019-02-07,2.700000047683716,2.509999990463257,2.6500000953674316,2.619999885559082,117500,2.619999885559082
2019-02-08,2.6700000762939453,2.569999933242798,2.619999885559082,2.609999895095825,65400,2.609999895095825
2019-02-11,2.619999885559082,2.4000000953674316,2.5799999237060547,2.4100000858306885,518800,2.4100000858306885
2019-02-12,2.569999933242798,2.4000000953674316,2.4200000762939453,2.5299999713897705,436000,2.5299999713897705
2019-02-13,2.619999885559082,2.509999990463257,2.559999942779541,2.5999999046325684,165100,2.5999999046325684
2019-02-14,2.680000066757202,2.549999952316284,2.549999952316284,2.680000066757202,80800,2.680000066757202
2019-02-15,2.75,2.569999933242798,2.680000066757202,2.75,92800,2.75
2019-02-18,2.7699999809265137,2.630000114440918,2.7699999809265137,2.630000114440918,56500,2.630000114440918
2019-02-19,2.6700000762939453,2.609999895095825,2.6700000762939453,2.640000104904175,72300,2.640000104904175
2019-02-20,2.609999895095825,2.509999990463257,2.609999895095825,2.569999933242798,196200,2.569999933242798
2019-02-21,2.569999933242798,2.5199999809265137,2.5199999809265137,2.5299999713897705,28000,2.5299999713897705
2019-02-22,2.5899999141693115,2.5199999809265137,2.5299999713897705,2.5199999809265137,33300,2.5199999809265137
2019-02-25,2.549999952316284,2.4600000381469727,2.5199999809265137,2.5399999618530273,23000,2.5399999618530273
2019-02-26,2.549999952316284,2.4700000286102295,2.5199999809265137,2.5399999618530273,43400,2.5399999618530273
2019-02-27,2.509999990463257,2.4200000762939453,2.5,2.490000009536743,138800,2.490000009536743
2019-02-28,2.5,2.430000066757202,2.490000009536743,2.4800000190734863,70600,2.4800000190734863
