Date,High,Low,Open,Close,Volume,Adj Close
2019-01-02,18.15999984741211,16.850000381469727,16.850000381469727,18.010000228881836,241400.0,18.00366973876953
2019-01-03,19.059999465942383,17.959999084472656,18.0,18.799999237060547,311000.0,18.793392181396484
2019-01-04,19.200000762939453,18.700000762939453,18.75,18.75,324300.0,18.743410110473633
2019-01-07,19.139999389648438,18.549999237060547,18.719999313354492,18.889999389648438,499700.0,18.883359909057617
2019-01-08,19.6299991607666,18.809999465942383,18.829999923706055,19.489999771118164,497100.0,19.4831485748291
2019-01-09,19.690000534057617,19.020000457763672,19.510000228881836,19.020000457763672,246500.0,19.013315200805664
2019-01-10,19.329999923706055,18.8700008392334,19.020000457763672,19.31999969482422,135600.0,19.313209533691406
2019-01-11,19.34000015258789,18.59000015258789,19.31999969482422,18.809999465942383,205000.0,18.803388595581055
2019-01-14,18.950000762939453,18.209999084472656,18.600000381469727,18.81999969482422,374300.0,18.813385009765625
2019-01-15,19.110000610351562,18.469999313354492,18.959999084472656,18.549999237060547,418700.0,18.543479919433594
2019-01-16,19.149999618530273,18.3799991607666,18.5,18.56999969482422,446300.0,18.563472747802734
2019-01-17,19.059999465942383,18.399999618530273,18.399999618530273,18.649999618530273,397300.0,18.643444061279297
2019-01-18,19.059999465942383,18.350000381469727,18.700000762939453,18.639999389648438,227100.0,18.633447647094727
2019-01-21,18.989999771118164,18.299999237060547,18.649999618530273,18.8799991607666,147000.0,18.873363494873047
2019-01-22,19.850000381469727,18.68000030517578,18.959999084472656,19.440000534057617,854300.0,19.433168411254883
2019-01-23,20.0,19.459999084472656,19.670000076293945,19.690000534057617,420900.0,19.683080673217773
2019-01-24,20.200000762939453,19.510000228881836,19.850000381469727,19.989999771118164,329900.0,19.982973098754883
2019-01-28,19.940000534057617,19.40999984741211,19.889999389648438,19.670000076293945,285000.0,19.6630859375
2019-01-29,20.15999984741211,19.600000381469727,19.68000030517578,19.600000381469727,458600.0,19.593111038208008
2019-01-30,20.280000686645508,19.65999984741211,19.65999984741211,20.280000686645508,242200.0,20.272872924804688
2019-01-31,20.479999542236328,19.989999771118164,20.290000915527344,20.18000030517578,266400.0,20.17290687561035
2019-02-01,20.3700008392334,19.979999542236328,20.18000030517578,20.309999465942383,178100.0,20.302860260009766
2019-02-04,20.459999084472656,20.010000228881836,20.3799991607666,20.25,101800.0,20.242881774902344
2019-02-05,20.399999618530273,19.6200008392334,20.25,19.639999389648438,141200.0,19.63309669494629
2019-02-06,19.770000457763672,18.850000381469727,19.670000076293945,18.989999771118164,269300.0,18.98332405090332
2019-02-07,19.280000686645508,18.0,19.1200008392334,18.239999771118164,226000.0,18.23358917236328
2019-02-08,18.5,17.709999084472656,18.360000610351562,18.489999771118164,165800.0,18.483501434326172
2019-02-11,19.350000381469727,18.600000381469727,18.600000381469727,18.799999237060547,265100.0,18.793392181396484
2019-02-12,19.059999465942383,18.1299991607666,18.90999984741211,18.75,275700.0,18.743410110473633
2019-02-13,18.780000686645508,18.1299991607666,18.729999542236328,18.1299991607666,168600.0,18.123626708984375
