Date,High,Low,Open,Close,Volume,Adj Close
2019-11-14,8.489999771118164,8.229999542236328,8.229999542236328,8.489999771118164,1000,8.489999771118164
2019-11-18,8.15999984741211,8.0,8.119999885559082,8.0,1700,8.0
2019-11-19,8.0,7.889999866485596,8.0,8.0,400,8.0
2019-11-21,7.989999771118164,7.599999904632568,7.599999904632568,7.960000038146973,2200,7.960000038146973
2019-11-22,7.96999979019165,7.699999809265137,7.699999809265137,7.96999979019165,200,7.96999979019165
2019-11-25,7.840000152587891,7.699999809265137,7.699999809265137,7.840000152587891,600,7.840000152587891
2019-11-26,7.699999809265137,7.5,7.5,7.699999809265137,1400,7.699999809265137
2019-11-27,7.690000057220459,7.28000020980835,7.28000020980835,7.690000057220459,900,7.690000057220459
2019-11-28,7.690000057220459,7.690000057220459,7.690000057220459,7.690000057220459,0,7.690000057220459
2019-11-29,7.690000057220459,7.690000057220459,7.690000057220459,7.690000057220459,0,7.690000057220459
2019-12-02,7.690000057220459,7.690000057220459,7.690000057220459,7.690000057220459,0,7.690000057220459
2019-12-03,7.340000152587891,7.210000038146973,7.309999942779541,7.340000152587891,1200,7.340000152587891
2019-12-04,7.349999904632568,7.349999904632568,7.349999904632568,7.349999904632568,100,7.349999904632568
2019-12-05,7.139999866485596,7.0,7.139999866485596,7.099999904632568,800,7.099999904632568
2019-12-06,7.099999904632568,7.0,7.010000228881836,7.099999904632568,1000,7.099999904632568
2019-12-09,7.389999866485596,7.0,7.0,7.03000020980835,4300,7.03000020980835
2019-12-10,7.289999961853027,7.289999961853027,7.289999961853027,7.289999961853027,100,7.289999961853027
2019-12-11,7.25,7.050000190734863,7.25,7.25,1200,7.25
2019-12-12,7.5,7.199999809265137,7.199999809265137,7.5,5100,7.5
2019-12-13,7.699999809265137,7.5,7.5,7.699999809265137,700,7.699999809265137
2019-12-16,7.789999961853027,7.5,7.5,7.5,1100,7.5
2019-12-17,7.699999809265137,7.489999771118164,7.5,7.699999809265137,1200,7.699999809265137
2019-12-18,7.980000019073486,7.550000190734863,7.699999809265137,7.550000190734863,300,7.550000190734863
2019-12-19,9.399999618530273,7.800000190734863,7.849999904632568,8.6899995803833,11700,8.6899995803833
2019-12-20,8.020000457763672,7.909999847412109,7.909999847412109,8.020000457763672,3000,8.020000457763672
2019-12-23,8.350000381469727,8.199999809265137,8.199999809265137,8.350000381469727,1300,8.350000381469727
2019-12-26,8.199999809265137,8.0,8.0,8.029999732971191,600,8.029999732971191
2019-12-27,9.079999923706055,8.9399995803833,9.079999923706055,8.9399995803833,600,8.9399995803833
2019-12-30,8.789999961853027,8.399999618530273,8.789999961853027,8.399999618530273,2000,8.399999618530273
2020-01-02,8.75,8.300000190734863,8.680000305175781,8.300000190734863,900,8.300000190734863
2020-01-03,8.760000228881836,8.300000190734863,8.300000190734863,8.699999809265137,3200,8.699999809265137
2020-01-06,8.800000190734863,8.420000076293945,8.420000076293945,8.420000076293945,900,8.420000076293945
2020-01-07,9.100000381469727,8.199999809265137,8.199999809265137,8.510000228881836,2900,8.510000228881836
2020-01-08,8.699999809265137,8.380000114440918,8.399999618530273,8.510000228881836,2500,8.510000228881836
2020-01-09,8.699999809265137,8.300000190734863,8.3100004196167,8.699999809265137,2300,8.699999809265137
2020-01-10,8.6899995803833,8.6899995803833,8.6899995803833,8.6899995803833,400,8.6899995803833
2020-01-13,8.260000228881836,8.100000381469727,8.260000228881836,8.109999656677246,7100,8.109999656677246
2020-01-14,10.149999618530273,8.420000076293945,8.600000381469727,9.359999656677246,27600,9.359999656677246
2020-01-15,11.699999809265137,8.899999618530273,9.449999809265137,9.899999618530273,18200,9.899999618530273
2020-01-16,9.949999809265137,9.34000015258789,9.449999809265137,9.899999618530273,4900,9.899999618530273
