! FILETYPE CSV
! VERSION 2.0,1
! TIMESTAMP Tuesday, 28 August 2018 14:38:27
! TIMEZONE 
! NAME Keysight Technologies
! MODEL N9952A
! SERIAL MY57201149
! FIRMWARE_VERSION A.10.01
! VF, 1.000
! Media, Coax
! IF_BW, 10000
! Output_Power_Mode, MAN
! Output_Power_Level, -15
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1829227913
! CORRECTION1 ON U
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT VSWR
BEGIN
2000000,8.69429552921459
2998000,35.6629531471356
3996000,1000000
4994000,4.09112401344108
5992000,1000000
6990000,17.2120997999307
7988000,1.51939635916417
8986000,12.9054596829541
9984000,1000000
10982000,2.85150987529457
11980000,1000000
12978000,1000000
13976000,3.61325209613538
14974000,9.98903668917268
15972000,1000000
16970000,8.75536293025622
17968000,2.12764972895062
18966000,5.63471966043056
19964000,1000000
20962000,2.28708538697062
21960000,7.02530156622653
22958000,1.98038915045257
23956000,1000000
24954000,2.30789238291901
25952000,1.92523919682013
26950000,7.77923702185251
27948000,1.49788638959585
28946000,1.07168990634875
29944000,6.72277580516364
30942000,3.00159452250135
31940000,2.17810050730339
32938000,1.74732055960433
33936000,4.98891977352479
34934000,1.88086285181415
35932000,1.26152259281595
36930000,1.86541215830899
37928000,2.61951232208565
38926000,56.1941504300933
39924000,484.28556381418
40922000,1.27007020101625
41920000,2.7829568867763
42918000,1000000
43916000,1.90908529678986
44914000,2.78612423809818
45912000,1.72094855013188
46910000,1.63217183999708
47908000,1000000
48906000,1000000
49904000,2.69214615514477
50902000,2.42204375539933
51900000,1000000
52898000,3.4613160763874
53896000,2.19725264758813
54894000,1000000
55892000,1.76544341014962
56890000,5.57942436404346
57888000,2.34294507720845
58886000,27.4555199621331
59884000,1000000
60882000,2.55802923104952
61880000,17.4303203188549
62878000,2.79145290951818
63876000,1.04931932100229
64874000,6.84192657102773
65872000,1000000
66870000,1000000
67868000,1.24874706394403
68866000,1.25417897030826
69864000,5.80198711411809
70862000,1146.14998447523
71860000,1.80431157386033
72858000,1000000
73856000,1000000
74854000,1.25136409955841
75852000,1.27965076160905
76850000,1.4360617304026
77848000,2.88396627523642
78846000,1000000
79844000,1.14669189420009
80842000,9.58075369842654
81840000,1.3937708007492
82838000,1.60422150823963
83836000,1000000
84834000,1000000
85832000,24.6163813873263
86830000,3.97451598258487
87828000,1.65178018664245
88826000,1.2293712423786
89824000,2.08045098318142
90822000,3.19108251651893
91820000,3.4356292799808
92818000,1.48452603021347
93816000,6.95758049320956
94814000,1.34332252089388
95812000,1000000
96810000,1.23538413536863
97808000,3.59537332614932
98806000,1.1906800246906
99804000,67.4503799736736
100802000,1.54573708726276
101800000,2.98273188532588
102798000,7.31228162344442
103796000,1000000
104794000,1.89060497228533
105792000,5.20405980143301
106790000,79.4298578207633
107788000,40.8631905792441
108786000,1.63252049361785
109784000,2.26412637662918
110782000,1.38949832552668
111780000,1.96633908208912
112778000,5.33269298685459
113776000,2.46754580702747
114774000,22.1161117932163
115772000,1000000
116770000,2.79296637473874
117768000,1000000
118766000,2.20547105357254
119764000,25.2156897093728
120762000,1000000
121760000,1.07737048179737
122758000,1000000
123756000,1000000
124754000,1000000
125752000,10.2578820901882
126750000,1000000
127748000,1.88605743667078
128746000,1000000
129744000,4.97050733583595
130742000,1000000
131740000,1.38806568457446
132738000,1000000
133736000,2.48671937825278
134734000,1000000
135732000,2.07036411080748
136730000,1000000
137728000,2.92477749539063
138726000,1.86591272722394
139724000,1.61968434302934
140722000,1.47954608757032
141720000,1.79038481157317
142718000,1.75582802175312
143716000,1.14909352520255
144714000,3.14601133184259
145712000,3.09455751757612
146710000,10.386218898555
147708000,2.06137208638044
148706000,8.28787702543713
149704000,2.65949311415466
150702000,2.24417931478951
151700000,2.41134266102077
152698000,2.94034747200263
153696000,5.62213364339911
154694000,1000000
155692000,1000000
156690000,2.98855183507852
157688000,1.75038985727216
158686000,3.56573767662947
159684000,2.55410693263645
160682000,1.56068948487386
161680000,1.35255915183733
162678000,4.31071690676837
163676000,12.0010557363481
164674000,2.34230052116743
165672000,1.57940720618461
166670000,2.72901245121189
167668000,5.59942621635877
168666000,1.42071565562675
169664000,5.64940067956651
170662000,1.88003652111191
171660000,2.5996332113693
172658000,10.0280486570671
173656000,2.54507215918004
174654000,1.03271575431201
175652000,2.71978058320654
176650000,1.56660749514778
177648000,1000000
178646000,1.38063023006159
179644000,1000000
180642000,1.50142849199339
181640000,1.13030890619893
182638000,1000000
183636000,3.35133860434038
184634000,1000000
185632000,49.8030106983829
186630000,2.94768293374988
187628000,2.24382419312117
188626000,1000000
189624000,7.05488387982173
190622000,1.54942448828809
191620000,1000000
192618000,1000000
193616000,1.89474571600038
194614000,1000000
195612000,2.99063608651686
196610000,1000000
197608000,4.77838291764854
198606000,1000000
199604000,3.05180508725263
200602000,1.98689491715006
201600000,1000000
202598000,1000000
203596000,1.62485411405498
204594000,1.93275935376547
205592000,1.00675567933706
206590000,1000000
207588000,1000000
208586000,1000000
209584000,1.28750413292214
210582000,1000000
211580000,2.15734161857333
212578000,2.34535926504532
213576000,1.788628759773
214574000,1.17780890463536
215572000,110.815048244092
216570000,4.303597204139
217568000,1.46390368497664
218566000,1.40118697747974
219564000,1000000
220562000,1000000
221560000,1.1148825364447
222558000,1.43248019099463
223556000,4.64456325801865
